	idx	beta	pval	cilb	ciub	i2	tau2	symbol
ENSG00000106809.9	56969	-4.2334634375407	1.01172329725369e-16	-5.23274499147347	-3.23418188360793	98.3039835298665	5.59894165598401	OGN
ENSG00000171819.4	23257	-4.2308698845166	1.412437451809e-16	-5.23433906371108	-3.22740070532213	96.9222914497101	5.51549158899069	ANGPTL7
ENSG00000116194.11	44511	-3.47518878885544	3.45499278525112e-16	-4.31028081286248	-2.64009676484841	98.9678081965213	3.93964561173225	ANGPTL1
ENSG00000162222.12	21177	0.337561521767511	2.54555365535762e-10	0.23294609192051	0.442176951614512	95.1087677624191	0.0562036187448896	TTC9C
ENSG00000143344.14	4842	-0.854518076558521	1.23750301208459e-08	-1.14863191813813	-0.560404234978916	97.3649739622058	0.465873818108346	RGL1
ENSG00000117411.15	25325	0.429532935394678	1.75175715450014e-08	0.280129857919626	0.578936012869729	94.6220107873288	0.107391453713595	B4GALT2
ENSG00000188976.9	58489	0.384506499760391	9.32846072188478e-08	0.243361970405712	0.52565102911507	97.1402194896065	0.109101927073937	NOC2L
ENSG00000254737.1	12093	0.106849891470889	3.19680040267517e-07	0.0658788233433172	0.147820959598462	8.80408353692294	0.000818851195331473	OR10G4
ENSG00000181652.17	22611	1.18945925224969	4.81593282959099e-07	0.726303362673356	1.65261514182603	97.4217411871443	1.15459223666922	ATG9B
ENSG00000168612.4	40788	0.35036524621311	2.53239540255522e-06	0.204429069327813	0.496301423098406	96.8089869846048	0.116916055011867	ZSWIM1
ENSG00000101194.16	30234	1.00224458872043	3.34301055996021e-06	0.579667725729462	1.42482145171139	96.4778267368421	0.94859701135568	SLC17A9
ENSG00000221954.2	47980	0.15699343093168	7.89252060701587e-06	0.088126815324105	0.225860046539256	86.9201913193468	0.0171211823892796	OR4C12
ENSG00000179476.6	32481	-0.525330000965209	8.1678424202883e-06	-0.756150148263347	-0.294509853667072	97.5479539945037	0.281651403551016	C14orf28
ENSG00000168495.11	35137	0.316932072739063	8.66020127034436e-06	0.177284887160935	0.456579258317191	97.1122233824988	0.106479277596193	POLR3D
ENSG00000182584.4	44713	0.654259449723495	8.72129613118053e-06	0.365880530975769	0.942638368471221	95.8519748421906	0.450872027399074	ACTL10
ENSG00000155875.12	24555	-0.956180926310415	9.57759078161213e-06	-1.37955868152878	-0.532803171092054	86.854566038356	0.709584147635982	SAXO1
ENSG00000128519.3	22894	0.122797045349672	1.14896109099512e-05	0.0679361365525638	0.17765795414678	97.8633429666887	0.00940172011994037	TAS2R16
ENSG00000001617.10	43295	0.680427147032914	1.99302378158174e-05	0.367788705963417	0.993065588102412	97.8503377367674	0.541058429899729	SEMA3F
ENSG00000104671.6	54448	-0.223743020431781	2.05302541179008e-05	-0.326707019804578	-0.120779021058985	94.8334881192468	0.0553172534981025	DCTN6
ENSG00000133316.14	16665	0.383346698898966	3.73845976285442e-05	0.201117293214426	0.565576104583505	98.0574576403083	0.185166960112037	WDR74
ENSG00000150269.1	24892	0.104179046585126	6.75095895770446e-05	0.0529387728650585	0.155419320305193	99.150477825931	0.00853589921409733	OR5M9
ENSG00000104324.14	33800	-0.794478112144756	8.34450536275652e-05	-1.19026765507302	-0.398688569216495	99.2112360035864	0.883901835956999	CPQ
ENSG00000163382.10	14339	0.376298933822698	0.00015234701274296	0.181556118517971	0.571041749127426	97.3396913855356	0.214691325100817	NAXE
ENSG00000152527.12	42142	-1.02464987482513	0.000160831829268991	-1.5568243125791	-0.492475437071172	98.41929947781	1.5849981323772	PLEKHH2
ENSG00000151332.17	16522	-0.379154255395568	0.000318215913211455	-0.585578830793311	-0.172729679997825	98.3032082432009	0.24605778332513	MBIP
ENSG00000157368.9	57269	-0.797917699280984	0.000321096113568616	-1.23261443517035	-0.363220963391613	97.6254493416807	1.03585358389513	IL34
ENSG00000198846.5	51271	-1.11312851656421	0.000442431810857029	-1.73409384831587	-0.492163184812544	98.8664515212212	2.178269407769	TOX
ENSG00000196850.5	57862	-0.297724720130021	0.000459521263231024	-0.464290167303368	-0.131159272956674	96.8588599171801	0.152272802085251	PPTC7
ENSG00000185955.4	12402	0.585082333248736	0.000628660357449483	0.249674004159612	0.920490662337861	91.6386731001461	0.504564151737107	C7orf61
ENSG00000273983.1	16979	2.20656526802025	0.000722807399478318	0.927336759092995	3.48579377694751	99.0510497224725	9.2150612293184	HIST1H3G
ENSG00000279012.1	16287	0.261524583100109	0.000821659755246004	0.108305298380382	0.414743867819837	90.6023698053701	0.088373959490847	OR51B2
ENSG00000146021.13	45890	-0.805929033172889	0.00148207573928046	-1.30294197956306	-0.30891608678272	98.7705756829015	1.40281008552487	KLHL3
ENSG00000149548.13	28925	0.415685484987946	0.00194989369164416	0.152679758494119	0.678691211481772	97.5367411579556	0.376208925432932	CCDC15
ENSG00000132823.9	54517	0.24281056105662	0.00200334183424046	0.088784492978342	0.396836629134898	97.4037901573624	0.128764346516126	OSER1
ENSG00000183389.4	54159	0.341190998454309	0.00223055882931935	0.122488729162557	0.55989326774606	90.6511392080372	0.195166381936817	OR56A4
ENSG00000196839.11	27338	0.564094878828633	0.00237118403310441	0.200326597266004	0.927863160391263	97.1177320431027	0.694123826497912	ADA
ENSG00000125845.6	37181	-0.760768854475887	0.00251441803150286	-1.2542422125265	-0.267295496425271	97.6713485559602	1.3699773244173	BMP2
ENSG00000126861.4	44771	-0.881255013094399	0.00259878103406493	-1.45478081557814	-0.307729210610656	97.4715476043079	1.81967120231694	OMG
ENSG00000198467.12	55165	-0.903319406067987	0.00667204083663699	-1.55595999290481	-0.250678819231161	98.3742271575567	2.30436035948337	TPM2
ENSG00000123066.6	16300	-0.250337591531851	0.00903749549189152	-0.438281572048333	-0.062393611015369	96.2081205885439	0.193272832644865	MED13L
ENSG00000164871.16	43804	0.388248936713207	0.010572525562366	0.0905965850692006	0.685901288357214	91.3661854080159	0.358761772183147	SPAG11B
ENSG00000113303.10	48125	-1.02740265503646	0.0128712169059439	-1.8369800400066	-0.217825270066308	96.4379242850083	3.52779818629403	BTNL8
ENSG00000186792.14	12888	0.307968167461471	0.01383484921064	0.0627514888112549	0.553184846111687	96.7190127903495	0.325871693685951	HYAL3
ENSG00000128881.15	15912	-0.34403431640204	0.0142300964742887	-0.619099317564353	-0.0689693152397282	98.6847306720191	0.434246242023756	TTBK2
ENSG00000164508.4	49614	0.400528358758848	0.0164767507078742	0.0731880234491561	0.727868694068539	97.7720022840988	0.460532309956281	HIST1H2AA
ENSG00000100353.16	4504	0.211942320880703	0.0246860513055262	0.02701469105899	0.396869950702417	98.4012036905099	0.189286454586583	EIF3D
ENSG00000228607.2	22175	0.611908739134955	0.0258682076573785	0.0736593090191259	1.15015816925079	97.5688294867481	1.39784018957607	CLDN25
ENSG00000173679.2	44876	0.224782896001742	0.0371386441620532	0.0134026887825458	0.436163103220938	91.8639447307716	0.169121626295589	OR1L1
ENSG00000124641.13	48778	0.235646350381339	0.0373912052963264	0.0137555313905346	0.457537169372144	99.0903285518294	0.282566370242825	MED20
ENSG00000213937.3	22786	0.77027117468292	0.039325950501253	0.0376755189419206	1.50286683042392	97.3021636285173	2.94370475382815	CLDN9
ENSG00000182405.5	1345	-0.15003682936436	0.0460836209364122	-0.297466319622214	-0.00260733910650554	93.9254672796973	0.10891486812117	PGBD4
ENSG00000197891.10	4892	-1.47538602684974	0.0623723069278635	-3.02702894742464	0.0762568937251495	97.7977535338092	12.7751960665778	SLC22A12
ENSG00000123643.11	2343	0.310277222613442	0.0885362691908596	-0.0467817913099591	0.667336236536844	98.1193753631777	0.708564808529186	SLC36A1
